Date;REG1_AC1;LY;REG2_AC1;REG2_AC2;REG3_AC1;REG3_AC2;REG3_AC3;REG5_AC1;REG5_AC2;REG5_AC3;REG5_AC4;REG5_AC5;REG6_AC1;REG6_AC2;REG6_AC3;REG6_AC4;REG6_AC5;REG6_AC6
01/01/1990;0.889444444444444;0.000000000000000;0.750133928571429;-0.250758928571428;-0.249330357142857;0.999464285714285;-0.250758928571428;-0.221468253968254;0.778531746031746;0.777817460317460;-0.223253968253969;-0.222182539682540;-0.249330357142857;0.750669642857143;0.749955357142857;-0.251116071428572;-0.250044642857143;-0.250758928571428
01/02/1990;-0.135476190476190;-0.242142857142857;-0.152366071428571;-0.030401785714286;-0.031473214285714;-0.120892857142857;-0.030401785714286;-0.028095238095238;-0.026309523809524;-0.028095238095238;-0.025952380952381;-0.027023809523809;-0.031473214285714;-0.029687500000000;-0.031473214285714;-0.029330357142857;-0.030401785714286;-0.030401785714286
01/03/1990;-0.001111111111110;0.000000000000001;0.355312500000001;0.641562500000000;-0.216651785714286;0.571964285714287;0.641562500000000;-0.287936507936508;-0.429007936507936;-0.426865079365079;0.570992063492064;0.571706349206349;-0.216651785714286;-0.357723214285714;-0.355580357142857;0.642276785714286;0.642991071428571;0.641562500000000
01/04/1990;-1.318888888888890;0.000000000000002;-1.555892857142860;-0.426607142857143;0.149107142857143;-1.705000000000000;-0.426607142857143;0.196507936507937;-0.379920634920635;-0.380277777777777;-0.375634920634920;-0.379563492063492;0.149107142857143;-0.427321428571428;-0.427678571428571;-0.423035714285714;-0.426964285714285;-0.426607142857143
01/05/1990;0.971388888888889;0.000000000000001;0.924352678571429;-0.084665178571429;0.346227678571429;0.578125000000000;-0.084665178571429;0.355634920634921;-1.071686507936510;1.181170634920640;0.579027777777777;-0.072757936507937;0.346227678571429;-1.081093750000000;1.171763392857140;0.569620535714285;-0.082165178571429;-0.084665178571429
01/06/1990;-1.705000000000000;0.000000000000002;-1.335357142857140;0.665357142857143;-1.046785714285710;-0.288571428571427;0.665357142857143;-1.120714285714290;-0.407142857142857;-0.391428571428571;-0.378571428571429;0.592857142857143;-1.046785714285710;-0.333214285714285;-0.317500000000000;-0.304642857142857;0.666785714285715;0.665357142857143
01/07/1990;0.885000000000000;0.000000000000001;0.122723214285714;-1.372098214285710;0.625401785714286;-0.502678571428572;-1.372098214285710;0.777857142857143;0.777142857142857;-0.224285714285714;-0.221428571428571;-0.224285714285714;0.625401785714286;0.624687500000000;-0.376741071428571;-0.373883928571429;-0.376741071428571;-1.372098214285710
01/08/1990;0.890000000000001;0.000000000000001;0.751160714285715;-0.249910714285714;-0.249553571428571;1.000714285714290;-0.249910714285714;-0.221785714285714;-0.221785714285714;-0.221428571428571;0.778214285714286;0.776785714285714;-0.249553571428571;-0.249553571428571;-0.249196428571428;0.750446428571429;0.749017857142857;-0.249910714285714
01/09/1990;-2.221111111111110;0.000000000000002;-1.873616071428570;0.625491071428572;-0.374866071428571;-1.498750000000000;0.625491071428572;-0.444365079365079;-0.445079365079365;-0.444007936507936;-0.444007936507936;-0.443650793650794;-0.374866071428571;-0.375580357142857;-0.374508928571428;-0.374508928571428;-0.374151785714286;0.625491071428572
01/10/1990;1.331111111111110;0.000000000000001;1.122455357142860;-0.375580357142857;0.624419642857143;0.498035714285714;-0.375580357142857;0.666150793650794;0.666865079365079;0.665436507936508;-0.334206349206349;-0.333134920634921;0.624419642857143;0.625133928571429;0.623705357142857;-0.375937500000000;-0.374866071428571;-0.375580357142857
01/11/1990;1.556111111111110;0.000000000000002;1.624687500000000;0.123437500000000;0.124151785714286;1.500535714285710;0.123437500000000;0.110436507936508;0.112222222222223;0.111150793650793;0.111507936507937;1.110793650793650;0.124151785714286;0.125937500000000;0.124866071428571;0.125223214285715;1.124508928571430;0.123437500000000
01/12/1990;-2.221666666666670;0.000000000000001;-1.875312500000000;0.623437500000000;0.622366071428571;-2.497678571428570;0.623437500000000;0.553095238095238;-1.444047619047620;-0.444047619047619;-0.444761904761904;-0.441904761904762;0.622366071428571;-1.374776785714290;-0.374776785714286;-0.375491071428571;-0.372633928571428;0.623437500000000
01/01/1991;0.889444444444445;0.000000000000000;0.750133928571429;-0.250758928571428;-0.249330357142857;0.999464285714285;-0.250758928571428;-0.221468253968254;-0.221468253968254;0.777817460317460;0.776746031746031;-0.222182539682540;-0.249330357142857;-0.249330357142857;0.749955357142857;0.748883928571428;-0.250044642857143;-0.250758928571428
01/02/1991;-0.135476190476190;-0.242142857142857;-0.152366071428571;-0.030401785714286;-0.031473214285714;-0.120892857142857;-0.030401785714286;-0.028095238095238;-0.026309523809524;-0.028095238095238;-0.025952380952381;-0.027023809523809;-0.031473214285714;-0.029687500000000;-0.031473214285714;-0.029330357142857;-0.030401785714286;-0.030401785714286
01/03/1991;-1.556666666666670;0.000000000000001;-1.269687500000000;0.516562500000000;-0.341651785714286;-0.928035714285713;0.516562500000000;-0.399047619047619;-0.540119047619047;-0.537976190476190;-0.540119047619047;0.460595238095238;-0.341651785714286;-0.482723214285714;-0.480580357142857;-0.482723214285714;0.517991071428571;0.516562500000000
01/04/1991;0.236666666666668;0.000000000000002;0.069107142857144;-0.301607142857143;0.274107142857143;-0.204999999999999;-0.301607142857143;0.307619047619048;0.731190476190476;-0.269166666666666;-0.264523809523809;-0.268452380952381;0.274107142857143;0.697678571428571;-0.302678571428571;-0.298035714285714;-0.301964285714285;-0.301607142857143
01/05/1991;-0.584166666666666;0.000000000000001;-0.700647321428571;-0.209665178571429;-0.778772321428571;0.078125000000000;-0.209665178571429;-0.755476190476190;-0.182797619047619;-0.929940476190476;0.467916666666666;0.816130952380952;-0.778772321428571;-0.206093750000000;-0.953236607142857;0.444620535714285;0.792834821428571;-0.209665178571429
01/06/1991;-1.705000000000000;0.000000000000002;-1.335357142857140;0.665357142857143;-0.046785714285714;-1.288571428571430;0.665357142857143;-0.120714285714285;-0.407142857142857;-0.391428571428571;-0.378571428571429;-0.407142857142857;-0.046785714285714;-0.333214285714285;-0.317500000000000;-0.304642857142857;-0.333214285714285;0.665357142857143
